instance,algorithm,run,elapsed_ns,macroitems
random_n1000_rho0.6_uncorr-neg_seed2.pcf,rac,0,2278719,712
random_n1000_rho0.6_uncorr-neg_seed3.pcf,hfma,0,1166326,689
random_n1000_rho0.6_uncorr-neg_seed3.pcf,rac,0,3000781,689
random_n1000_rho0.6_uncorr-neg_seed4.pcf,hfma,0,1071430,691
random_n1000_rho0.6_uncorr-neg_seed4.pcf,rac,0,3269480,691
random_n1000_rho0.6_uncorr-neg_seed5.pcf,hfma,0,818374,713
random_n1000_rho0.6_uncorr-neg_seed5.pcf,rac,0,2295209,713
random_n1000_rho0.6_uncorr-neg_seed6.pcf,hfma,0,862405,673
random_n1000_rho0.6_uncorr-neg_seed6.pcf,rac,0,2511493,673
random_n1000_rho0.6_uncorr-neg_seed7.pcf,hfma,0,1437043,692
random_n1000_rho0.6_uncorr-neg_seed7.pcf,rac,0,3090718,692
random_n1000_rho0.6_uncorr-neg_seed8.pcf,hfma,0,1208359,693
random_n1000_rho0.6_uncorr-neg_seed8.pcf,rac,0,2678361,693
random_n1000_rho0.6_uncorr-neg_seed9.pcf,hfma,0,1115663,720
random_n1000_rho0.6_uncorr-neg_seed9.pcf,rac,0,3349074,720
random_n1000_rho0.6_uncorr_seed0.pcf,hfma,0,1019720,711
random_n1000_rho0.6_uncorr_seed0.pcf,rac,0,3737258,711
random_n1000_rho0.6_uncorr_seed1.pcf,hfma,0,1031015,707
random_n1000_rho0.6_uncorr_seed1.pcf,rac,0,2475448,707
random_n1000_rho0.6_uncorr_seed2.pcf,hfma,0,931986,702
random_n1000_rho0.6_uncorr_seed2.pcf,rac,0,2380352,702
random_n1000_rho0.6_uncorr_seed3.pcf,hfma,0,1286765,691
random_n1000_rho0.6_uncorr_seed3.pcf,rac,0,3834782,691
random_n1000_rho0.6_uncorr_seed4.pcf,hfma,0,1051049,724
random_n1000_rho0.6_uncorr_seed4.pcf,rac,0,3066137,724
random_n1000_rho0.6_uncorr_seed5.pcf,hfma,0,1210607,699
random_n1000_rho0.6_uncorr_seed5.pcf,rac,0,3277058,699
random_n1000_rho0.6_uncorr_seed6.pcf,hfma,0,1227252,693
random_n1000_rho0.6_uncorr_seed6.pcf,rac,0,4014628,693
random_n1000_rho0.6_uncorr_seed7.pcf,hfma,0,814206,705
random_n1000_rho0.6_uncorr_seed7.pcf,rac,0,3184471,705
random_n1000_rho0.6_uncorr_seed8.pcf,hfma,0,1427980,699
random_n1000_rho0.6_uncorr_seed8.pcf,rac,0,5836447,699
random_n1000_rho0.6_uncorr_seed9.pcf,hfma,0,1793461,704
random_n1000_rho0.6_uncorr_seed9.pcf,rac,0,8383136,704
random_n1000_rho0.6_weakly-corr-neg_seed0.pcf,hfma,0,4241381,698
random_n1000_rho0.6_weakly-corr-neg_seed0.pcf,rac,0,8885279,698
random_n1000_rho0.6_weakly-corr-neg_seed1.pcf,hfma,0,3091865,685
random_n1000_rho0.6_weakly-corr-neg_seed1.pcf,rac,0,5998654,685
random_n1000_rho0.6_weakly-corr-neg_seed2.pcf,hfma,0,2942694,731
random_n1000_rho0.6_weakly-corr-neg_seed2.pcf,rac,0,10418758,731
random_n1000_rho0.6_weakly-corr-neg_seed3.pcf,hfma,0,2384377,680
random_n1000_rho0.6_weakly-corr-neg_seed3.pcf,rac,0,4242871,680
random_n1000_rho0.6_weakly-corr-neg_seed4.pcf,hfma,0,687766,693
random_n1000_rho0.6_weakly-corr-neg_seed4.pcf,rac,0,2317721,693
random_n1000_rho0.6_weakly-corr-neg_seed5.pcf,hfma,0,1076121,710
random_n1000_rho0.6_weakly-corr-neg_seed5.pcf,rac,0,3535501,710
random_n1000_rho0.6_weakly-corr-neg_seed6.pcf,hfma,0,999489,679
random_n1000_rho0.6_weakly-corr-neg_seed6.pcf,rac,0,2448222,679
random_n1000_rho0.6_weakly-corr-neg_seed7.pcf,hfma,0,1177230,718
random_n1000_rho0.6_weakly-corr-neg_seed7.pcf,rac,0,3447976,718
random_n1000_rho0.6_weakly-corr-neg_seed8.pcf,hfma,0,1175935,719
random_n1000_rho0.6_weakly-corr-neg_seed8.pcf,rac,0,2522301,719
