instance,algorithm,run,elapsed_ns,macroitems
star_n100_seed3.pcf,hfma,5,915117,50
star_n100_seed3.pcf,rac,5,325786,50
star_n100_seed3.pcf,hfma,6,891138,50
star_n100_seed3.pcf,rac,6,335629,50
star_n100_seed3.pcf,hfma,7,884645,50
star_n100_seed3.pcf,rac,7,319070,50
star_n100_seed3.pcf,hfma,8,894304,50
star_n100_seed3.pcf,rac,8,319540,50
star_n100_seed3.pcf,hfma,9,881726,50
star_n100_seed3.pcf,rac,9,320684,50
star_n100_seed3.pcf,hfma,10,897649,50
star_n100_seed3.pcf,rac,10,322656,50
star_n100_seed4.pcf,hfma,0,1246287,51
star_n100_seed4.pcf,rac,0,331276,51
star_n100_seed4.pcf,hfma,1,908748,51
star_n100_seed4.pcf,rac,1,313755,51
star_n100_seed4.pcf,hfma,2,885059,51
star_n100_seed4.pcf,rac,2,313735,51
star_n100_seed4.pcf,hfma,3,879074,51
star_n100_seed4.pcf,rac,3,320208,51
star_n100_seed4.pcf,hfma,4,917473,51
star_n100_seed4.pcf,rac,4,326296,51
star_n100_seed4.pcf,hfma,5,973110,51
star_n100_seed4.pcf,rac,5,320278,51
star_n100_seed4.pcf,hfma,6,887964,51
star_n100_seed4.pcf,rac,6,326507,51
star_n100_seed4.pcf,hfma,7,880818,51
star_n100_seed4.pcf,rac,7,311416,51
star_n100_seed4.pcf,hfma,8,1007834,51
star_n100_seed4.pcf,rac,8,342213,51
star_n100_seed4.pcf,hfma,9,1286897,51
star_n100_seed4.pcf,rac,9,438553,51
star_n100_seed4.pcf,hfma,10,1135286,51
star_n100_seed4.pcf,rac,10,378261,51
star_n100_seed5.pcf,hfma,0,1801044,49
star_n100_seed5.pcf,rac,0,763059,49
star_n100_seed5.pcf,hfma,1,2125748,49
star_n100_seed5.pcf,rac,1,573594,49
star_n100_seed5.pcf,hfma,2,1746774,49
star_n100_seed5.pcf,rac,2,683432,49
star_n100_seed5.pcf,hfma,3,1772517,49
star_n100_seed5.pcf,rac,3,578939,49
star_n100_seed5.pcf,hfma,4,1425897,49
star_n100_seed5.pcf,rac,4,466314,49
star_n100_seed5.pcf,hfma,5,1197425,49
star_n100_seed5.pcf,rac,5,384888,49
star_n100_seed5.pcf,hfma,6,1004043,49
star_n100_seed5.pcf,rac,6,357995,49
star_n100_seed5.pcf,hfma,7,942407,49
star_n100_seed5.pcf,rac,7,345585,49
star_n100_seed5.pcf,hfma,8,1046515,49
star_n100_seed5.pcf,rac,8,396286,49
star_n100_seed5.pcf,hfma,9,1199747,49
star_n100_seed5.pcf,rac,9,458000,49
star_n100_seed5.pcf,hfma,10,1366407,49
star_n100_seed5.pcf,rac,10,466177,49
star_n100_seed6.pcf,hfma,0,1462340,49
star_n100_seed6.pcf,rac,0,545586,49
star_n100_seed6.pcf,hfma,1,1620868,49
star_n100_seed6.pcf,rac,1,763739,49
star_n100_seed6.pcf,hfma,2,1951950,49
star_n100_seed6.pcf,rac,2,784949,49
star_n100_seed6.pcf,hfma,3,2402332,49
star_n100_seed6.pcf,rac,3,981216,49
star_n100_seed6.pcf,hfma,4,2953543,49
star_n100_seed6.pcf,rac,4,940844,49
star_n100_seed6.pcf,hfma,5,2217743,49
star_n100_seed6.pcf,rac,5,694704,49
star_n100_seed6.pcf,hfma,6,1673580,49
star_n100_seed6.pcf,rac,6,526602,49
star_n100_seed6.pcf,hfma,7,1290309,49
star_n100_seed6.pcf,rac,7,413310,49
star_n100_seed6.pcf,hfma,8,1041297,49
star_n100_seed6.pcf,rac,8,351585,49
star_n100_seed6.pcf,hfma,9,885986,49
star_n100_seed6.pcf,rac,9,323984,49
star_n100_seed6.pcf,hfma,10,893438,49
star_n100_seed6.pcf,rac,10,320835,49
star_n100_seed7.pcf,hfma,0,923318,51
star_n100_seed7.pcf,rac,0,331471,51
star_n100_seed7.pcf,hfma,1,911107,51
star_n100_seed7.pcf,rac,1,316644,51
star_n100_seed7.pcf,hfma,2,882843,51
star_n100_seed7.pcf,rac,2,317567,51
star_n100_seed7.pcf,hfma,3,907640,51
star_n100_seed7.pcf,rac,3,322083,51
star_n100_seed7.pcf,hfma,4,864911,51
star_n100_seed7.pcf,rac,4,320173,51
star_n100_seed7.pcf,hfma,5,877099,51
star_n100_seed7.pcf,rac,5,318704,51
star_n100_seed7.pcf,hfma,6,896297,51
star_n100_seed7.pcf,rac,6,332341,51
star_n100_seed7.pcf,hfma,7,892613,51
star_n100_seed7.pcf,rac,7,319380,51
star_n100_seed7.pcf,hfma,8,905840,51
star_n100_seed7.pcf,rac,8,323503,51
star_n100_seed7.pcf,hfma,9,873997,51
star_n100_seed7.pcf,rac,9,327939,51
star_n100_seed7.pcf,hfma,10,881357,51
star_n100_seed7.pcf,rac,10,316843,51
star_n100_seed8.pcf,hfma,0,1455758,50
star_n100_seed8.pcf,rac,0,543524,50
star_n100_seed8.pcf,hfma,1,1064783,50
star_n100_seed8.pcf,rac,1,326014,50
star_n100_seed8.pcf,hfma,2,893173,50
star_n100_seed8.pcf,rac,2,309136,50
star_n100_seed8.pcf,hfma,3,918832,50
star_n100_seed8.pcf,rac,3,343598,50
star_n100_seed8.pcf,hfma,4,924325,50
star_n100_seed8.pcf,rac,4,325550,50
star_n100_seed8.pcf,hfma,5,905574,50
star_n100_seed8.pcf,rac,5,322680,50
star_n100_seed8.pcf,hfma,6,898024,50
star_n100_seed8.pcf,rac,6,323150,50
star_n100_seed8.pcf,hfma,7,928555,50
star_n100_seed8.pcf,rac,7,320814,50
star_n100_seed8.pcf,hfma,8,897312,50
star_n100_seed8.pcf,rac,8,318395,50
star_n100_seed8.pcf,hfma,9,902466,50
star_n100_seed8.pcf,rac,9,322843,50
star_n100_seed8.pcf,hfma,10,888330,50
star_n100_seed8.pcf,rac,10,325849,50
star_n100_seed9.pcf,hfma,0,1444634,51
star_n100_seed9.pcf,rac,0,540626,51
star_n100_seed9.pcf,hfma,1,1355612,51
star_n100_seed9.pcf,rac,1,400315,51
star_n100_seed9.pcf,hfma,2,912288,51
star_n100_seed9.pcf,rac,2,319899,51
star_n100_seed9.pcf,hfma,3,884609,51
star_n100_seed9.pcf,rac,3,322256,51
star_n100_seed9.pcf,hfma,4,896119,51
star_n100_seed9.pcf,rac,4,338007,51
