instance,algorithm,run,elapsed_ns,macroitems
random_n1000_rho0.3_uncorr_seed4.pcf,dhfma,0,815740,833
random_n1000_rho0.3_uncorr_seed4.pcf,hfma,1,690425,833
random_n1000_rho0.3_uncorr_seed4.pcf,dhfma,1,912319,833
random_n1000_rho0.3_uncorr_seed4.pcf,hfma,2,774629,833
random_n1000_rho0.3_uncorr_seed4.pcf,dhfma,2,1026844,833
random_n1000_rho0.3_uncorr_seed5.pcf,hfma,0,1613487,849
random_n1000_rho0.3_uncorr_seed5.pcf,dhfma,0,2130452,849
random_n1000_rho0.3_uncorr_seed5.pcf,hfma,1,1542323,849
random_n1000_rho0.3_uncorr_seed5.pcf,dhfma,1,1876126,849
random_n1000_rho0.3_uncorr_seed5.pcf,hfma,2,1410353,849
random_n1000_rho0.3_uncorr_seed5.pcf,dhfma,2,948052,849
random_n1000_rho0.3_uncorr_seed6.pcf,hfma,0,1784477,853
random_n1000_rho0.3_uncorr_seed6.pcf,dhfma,0,1784498,853
random_n1000_rho0.3_uncorr_seed6.pcf,hfma,1,1394623,853
random_n1000_rho0.3_uncorr_seed6.pcf,dhfma,1,1663814,853
random_n1000_rho0.3_uncorr_seed6.pcf,hfma,2,1478646,853
random_n1000_rho0.3_uncorr_seed6.pcf,dhfma,2,1744073,853
random_n1000_rho0.3_uncorr_seed7.pcf,hfma,0,1533266,845
random_n1000_rho0.3_uncorr_seed7.pcf,dhfma,0,1828530,845
random_n1000_rho0.3_uncorr_seed7.pcf,hfma,1,1363036,845
random_n1000_rho0.3_uncorr_seed7.pcf,dhfma,1,1725942,845
random_n1000_rho0.3_uncorr_seed7.pcf,hfma,2,1364665,845
random_n1000_rho0.3_uncorr_seed7.pcf,dhfma,2,1583939,845
random_n1000_rho0.3_uncorr_seed8.pcf,hfma,0,1457893,865
random_n1000_rho0.3_uncorr_seed8.pcf,dhfma,0,1677705,865
random_n1000_rho0.3_uncorr_seed8.pcf,hfma,1,1301930,865
random_n1000_rho0.3_uncorr_seed8.pcf,dhfma,1,1600875,865
random_n1000_rho0.3_uncorr_seed8.pcf,hfma,2,1314426,865
random_n1000_rho0.3_uncorr_seed8.pcf,dhfma,2,1614427,865
random_n1000_rho0.3_uncorr_seed9.pcf,hfma,0,1882706,830
random_n1000_rho0.3_uncorr_seed9.pcf,dhfma,0,1908391,830
random_n1000_rho0.3_uncorr_seed9.pcf,hfma,1,1525283,830
random_n1000_rho0.3_uncorr_seed9.pcf,dhfma,1,1582050,830
random_n1000_rho0.3_uncorr_seed9.pcf,hfma,2,846176,830
random_n1000_rho0.3_uncorr_seed9.pcf,dhfma,2,421778,830
random_n1000_rho0.3_weakly-corr-neg_seed0.pcf,hfma,0,1555069,849
random_n1000_rho0.3_weakly-corr-neg_seed0.pcf,dhfma,0,1681123,849
random_n1000_rho0.3_weakly-corr-neg_seed0.pcf,hfma,1,1327830,849
random_n1000_rho0.3_weakly-corr-neg_seed0.pcf,dhfma,1,1532796,849
random_n1000_rho0.3_weakly-corr-neg_seed0.pcf,hfma,2,1267526,849
random_n1000_rho0.3_weakly-corr-neg_seed0.pcf,dhfma,2,1563685,849
random_n1000_rho0.3_weakly-corr-neg_seed1.pcf,hfma,0,1510953,832
random_n1000_rho0.3_weakly-corr-neg_seed1.pcf,dhfma,0,1799515,832
random_n1000_rho0.3_weakly-corr-neg_seed1.pcf,hfma,1,1344158,832
random_n1000_rho0.3_weakly-corr-neg_seed1.pcf,dhfma,1,1775877,832
random_n1000_rho0.3_weakly-corr-neg_seed1.pcf,hfma,2,1337272,832
random_n1000_rho0.3_weakly-corr-neg_seed1.pcf,dhfma,2,1395566,832
random_n1000_rho0.3_weakly-corr-neg_seed2.pcf,hfma,0,1639412,844
random_n1000_rho0.3_weakly-corr-neg_seed2.pcf,dhfma,0,1950185,844
random_n1000_rho0.3_weakly-corr-neg_seed2.pcf,hfma,1,1434621,844
random_n1000_rho0.3_weakly-corr-neg_seed2.pcf,dhfma,1,1604323,844
random_n1000_rho0.3_weakly-corr-neg_seed2.pcf,hfma,2,1472492,844
random_n1000_rho0.3_weakly-corr-neg_seed2.pcf,dhfma,2,1936139,844
random_n1000_rho0.3_weakly-corr-neg_seed3.pcf,hfma,0,1419484,829
random_n1000_rho0.3_weakly-corr-neg_seed3.pcf,dhfma,0,1641158,829
random_n1000_rho0.3_weakly-corr-neg_seed3.pcf,hfma,1,1249796,829
random_n1000_rho0.3_weakly-corr-neg_seed3.pcf,dhfma,1,1582358,829
random_n1000_rho0.3_weakly-corr-neg_seed3.pcf,hfma,2,1349170,829
random_n1000_rho0.3_weakly-corr-neg_seed3.pcf,dhfma,2,1670247,829
random_n1000_rho0.3_weakly-corr-neg_seed4.pcf,hfma,0,1543511,831
random_n1000_rho0.3_weakly-corr-neg_seed4.pcf,dhfma,0,1895344,831
random_n1000_rho0.3_weakly-corr-neg_seed4.pcf,hfma,1,1481171,831
random_n1000_rho0.3_weakly-corr-neg_seed4.pcf,dhfma,1,1774701,831
random_n1000_rho0.3_weakly-corr-neg_seed4.pcf,hfma,2,1380607,831
random_n1000_rho0.3_weakly-corr-neg_seed4.pcf,dhfma,2,1703552,831
random_n1000_rho0.3_weakly-corr-neg_seed5.pcf,hfma,0,1776176,837
random_n1000_rho0.3_weakly-corr-neg_seed5.pcf,dhfma,0,1295274,837
random_n1000_rho0.3_weakly-corr-neg_seed5.pcf,hfma,1,386581,837
random_n1000_rho0.3_weakly-corr-neg_seed5.pcf,dhfma,1,1317711,837
random_n1000_rho0.3_weakly-corr-neg_seed5.pcf,hfma,2,1476213,837
random_n1000_rho0.3_weakly-corr-neg_seed5.pcf,dhfma,2,1771418,837
random_n1000_rho0.3_weakly-corr-neg_seed6.pcf,hfma,0,1748069,844
random_n1000_rho0.3_weakly-corr-neg_seed6.pcf,dhfma,0,2013319,844
random_n1000_rho0.3_weakly-corr-neg_seed6.pcf,hfma,1,1428366,844
random_n1000_rho0.3_weakly-corr-neg_seed6.pcf,dhfma,1,1591928,844
random_n1000_rho0.3_weakly-corr-neg_seed6.pcf,hfma,2,977122,844
random_n1000_rho0.3_weakly-corr-neg_seed6.pcf,dhfma,2,910933,844
random_n1000_rho0.3_weakly-corr-neg_seed7.pcf,hfma,0,956678,827
random_n1000_rho0.3_weakly-corr-neg_seed7.pcf,dhfma,0,1186787,827
random_n1000_rho0.3_weakly-corr-neg_seed7.pcf,hfma,1,986025,827
random_n1000_rho0.3_weakly-corr-neg_seed7.pcf,dhfma,1,1424594,827
random_n1000_rho0.3_weakly-corr-neg_seed7.pcf,hfma,2,1240619,827
random_n1000_rho0.3_weakly-corr-neg_seed7.pcf,dhfma,2,1725124,827
random_n1000_rho0.3_weakly-corr-neg_seed8.pcf,hfma,0,1645227,847
random_n1000_rho0.3_weakly-corr-neg_seed8.pcf,dhfma,0,1682281,847
random_n1000_rho0.3_weakly-corr-neg_seed8.pcf,hfma,1,945156,847
random_n1000_rho0.3_weakly-corr-neg_seed8.pcf,dhfma,1,916470,847
random_n1000_rho0.3_weakly-corr-neg_seed8.pcf,hfma,2,782937,847
random_n1000_rho0.3_weakly-corr-neg_seed8.pcf,dhfma,2,1045793,847
random_n1000_rho0.3_weakly-corr-neg_seed9.pcf,hfma,0,1268349,833
random_n1000_rho0.3_weakly-corr-neg_seed9.pcf,dhfma,0,865806,833
random_n1000_rho0.3_weakly-corr-neg_seed9.pcf,hfma,1,730782,833
random_n1000_rho0.3_weakly-corr-neg_seed9.pcf,dhfma,1,968162,833
random_n1000_rho0.3_weakly-corr-neg_seed9.pcf,hfma,2,860908,833
random_n1000_rho0.3_weakly-corr-neg_seed9.pcf,dhfma,2,1102755,833
random_n1000_rho0.3_weakly-corr_seed0.pcf,hfma,0,1301422,849
random_n1000_rho0.3_weakly-corr_seed0.pcf,dhfma,0,1259043,849
random_n1000_rho0.3_weakly-corr_seed0.pcf,hfma,1,800350,849
random_n1000_rho0.3_weakly-corr_seed0.pcf,dhfma,1,715407,849
random_n1000_rho0.3_weakly-corr_seed0.pcf,hfma,2,566208,849
random_n1000_rho0.3_weakly-corr_seed0.pcf,dhfma,2,779697,849
random_n1000_rho0.3_weakly-corr_seed1.pcf,hfma,0,677235,855
random_n1000_rho0.3_weakly-corr_seed1.pcf,dhfma,0,898399,855
random_n1000_rho0.3_weakly-corr_seed1.pcf,hfma,1,691044,855
random_n1000_rho0.3_weakly-corr_seed1.pcf,dhfma,1,990855,855
random_n1000_rho0.3_weakly-corr_seed1.pcf,hfma,2,827544,855
random_n1000_rho0.3_weakly-corr_seed1.pcf,dhfma,2,1196260,855
random_n1000_rho0.3_weakly-corr_seed2.pcf,hfma,0,1430733,849
random_n1000_rho0.3_weakly-corr_seed2.pcf,dhfma,0,1647491,849
random_n1000_rho0.3_weakly-corr_seed2.pcf,hfma,1,1301138,849
random_n1000_rho0.3_weakly-corr_seed2.pcf,dhfma,1,1625255,849
random_n1000_rho0.3_weakly-corr_seed2.pcf,hfma,2,1324576,849
random_n1000_rho0.3_weakly-corr_seed2.pcf,dhfma,2,1648934,849
random_n1000_rho0.3_weakly-corr_seed3.pcf,hfma,0,1443729,852
random_n1000_rho0.3_weakly-corr_seed3.pcf,dhfma,0,1625854,852
random_n1000_rho0.3_weakly-corr_seed3.pcf,hfma,1,1234958,852
random_n1000_rho0.3_weakly-corr_seed3.pcf,dhfma,1,1551876,852
random_n1000_rho0.3_weakly-corr_seed3.pcf,hfma,2,1181343,852
random_n1000_rho0.3_weakly-corr_seed3.pcf,dhfma,2,1150138,852
random_n1000_rho0.3_weakly-corr_seed4.pcf,hfma,0,1811440,843
random_n1000_rho0.3_weakly-corr_seed4.pcf,dhfma,0,1870907,843
random_n1000_rho0.3_weakly-corr_seed4.pcf,hfma,1,493781,843
random_n1000_rho0.3_weakly-corr_seed4.pcf,dhfma,1,602594,843
random_n1000_rho0.3_weakly-corr_seed4.pcf,hfma,2,492694,843
random_n1000_rho0.3_weakly-corr_seed4.pcf,dhfma,2,994091,843
random_n1000_rho0.3_weakly-corr_seed5.pcf,hfma,0,1236347,829
random_n1000_rho0.3_weakly-corr_seed5.pcf,dhfma,0,1506486,829
random_n1000_rho0.3_weakly-corr_seed5.pcf,hfma,1,1313240,829
random_n1000_rho0.3_weakly-corr_seed5.pcf,dhfma,1,1779421,829
random_n1000_rho0.3_weakly-corr_seed5.pcf,hfma,2,1431591,829
random_n1000_rho0.3_weakly-corr_seed5.pcf,dhfma,2,1774738,829
random_n1000_rho0.3_weakly-corr_seed6.pcf,hfma,0,1598754,850
random_n1000_rho0.3_weakly-corr_seed6.pcf,dhfma,0,1598368,850
random_n1000_rho0.3_weakly-corr_seed6.pcf,hfma,1,1250578,850
random_n1000_rho0.3_weakly-corr_seed6.pcf,dhfma,1,1611731,850
random_n1000_rho0.3_weakly-corr_seed6.pcf,hfma,2,1235742,850
random_n1000_rho0.3_weakly-corr_seed6.pcf,dhfma,2,1415854,850
random_n1000_rho0.3_weakly-corr_seed7.pcf,hfma,0,1359744,844
random_n1000_rho0.3_weakly-corr_seed7.pcf,dhfma,0,1386713,844
random_n1000_rho0.3_weakly-corr_seed7.pcf,hfma,1,927823,844
random_n1000_rho0.3_weakly-corr_seed7.pcf,dhfma,1,1035268,844
random_n1000_rho0.3_weakly-corr_seed7.pcf,hfma,2,698948,844
random_n1000_rho0.3_weakly-corr_seed7.pcf,dhfma,2,817596,844
